,Pais,Tipo,Bodegas,Nombre y año,Región,Rating,Valoraciones,Precio,Año
253,Portugal,Blanco,Casa de Santar,Branco De Curtimenta 2019,Dão ,4.3,90,24.99,2019
254,Portugal,Blanco,Esporão,Esporão Private Selection Branco 2020,Alentejo ,4.3,76,32.95,2020
255,Portugal,Blanco,Niepoort,Douro Reserva Redoma Branco 2021,Douro ,4.3,53,41.7,2021
256,Portugal,Blanco,Já Te Disse,Branco 2020,Alentejo ,4.3,27,40.99,2020
257,Portugal,Blanco,Esporão,Esporão Reserva Branco 2020,Alentejo ,4.2,2195,14.29,2020
258,Portugal,Blanco,Esporão,Esporão Reserva Branco 2021,Alentejo ,4.2,700,15.3,2021
259,Portugal,Blanco,Taboadella,Reserva Encruzado 2021,Dão ,4.2,475,31.99,2021
260,Portugal,Blanco,Niepoort,Douro Redoma Branco 2021,Douro ,4.2,325,22.4,2021
261,Portugal,Blanco,Casa de Santar,Dão Reserva Branco 2018,Dão ,4.2,148,20.99,2018
262,Portugal,Blanco,Anselmo Mendes,Muros de Melgaço Alvarinho 2021,Monção e Melgaço ,4.2,145,17.95,2021
263,Portugal,Blanco,Niepoort,Douro Tiara Branco 2020,Douro ,4.2,97,19.84,2020
264,Portugal,Blanco,António Saramago,Reserva Branco 2016,Península de Setúbal ,4.2,33,22.99,2016
265,Portugal,Blanco,Filipa Pato,Nossa Calcário Branco 2021,Beiras ,4.2,26,24.2,2021
266,Portugal,Blanco,Anselmo Mendes,Expressoes 2019,Monção e Melgaço ,4.2,25,24.5,2019
267,Portugal,Blanco,Soalheiro,Alvarinho 2021,Monção e Melgaço ,4.1,2456,12.85,2021
268,Portugal,Blanco,Soalheiro,Granit Alvarinho 2021,Monção e Melgaço ,4.1,1400,12.77,2021
269,Portugal,Blanco,Soalheiro,Primeiras Vinhas Alvarinho 2021,Monção e Melgaço ,4.1,465,16.84,2021
270,Portugal,Blanco,Quinta da Alorna,Marquesa de Alorna Grande Reserva Branco 2013,Tejo ,4.1,375,31.99,2013
271,Portugal,Blanco,Soalheiro,Terramatter Alvarinho 2019,Monção e Melgaço ,4.1,355,16.72,2019
272,Portugal,Blanco,Quinta do Crasto,Crasto Superior Branco 2020,Douro ,4.1,288,13.67,2020
273,Portugal,Blanco,Ramos Pinto,Douro Duas Quintas Branco 2021,Douro ,4.1,256,12.3,2021
274,Portugal,Blanco,Dom Ponciano,Alvarinho 2018,Monção e Melgaço ,4.1,99,17.99,2018
275,Portugal,Blanco,Fafide,Reserva Branco 2020,Douro ,4.1,97,16.99,2020
276,Portugal,Blanco,Quinta da Pedra Escrita,Branco 2020,Douro ,4.1,94,20.99,2020
277,Portugal,Blanco,Tiago Teles,COZs de Montexuntos Pop Branco 2020,Lisboa ,4.1,83,14.45,2020
278,Portugal,Blanco,Soalheiro,Alvarinho 2022,Monção e Melgaço ,4.1,68,12.49,2022
279,Portugal,Blanco,Quinta da Sequeira,Branco 2021,Douro ,4.1,60,23.99,2021
280,Portugal,Blanco,Côrte,Branco 2021,Douro ,4.1,48,25.99,2021
281,Portugal,Blanco,Tiago Teles,COZs de Montexuntos Pop Branco 2021,Lisboa ,4.1,35,18.4,2021
282,Portugal,Blanco,Anselmo Mendes,Private Loureiro 2020,Monção e Melgaço ,4.1,35,29.35,2020
283,Portugal,Blanco,Soalheiro,Allo Alvarinho - Loureiro 2021,Monção e Melgaço ,4.0,833,8.75,2021
284,Portugal,Blanco,Quinta do Crasto,Crasto Branco 2019,Douro ,4.0,730,11.3,2019
285,Portugal,Blanco,Marquês de Marialva,Arinto Reserva 2019,Beiras ,4.0,456,16.99,2019
286,Portugal,Blanco,Bacalhôa,Península de Setúbal Quinta da Bacalhôa Branco 2016,Península de Setúbal ,4.0,390,27.99,2016
287,Portugal,Blanco,Quinta do Crasto,Crasto Branco 2020,Douro ,4.0,389,11.3,2020
288,Portugal,Blanco,Taboadella,Villae Branco 2021,Dão ,4.0,314,24.99,2021
289,Portugal,Blanco,Quinta Nova de Nossa Senhora do Carmo,Grainha Reserva Branco 2019,Douro ,4.0,159,27.99,2019
290,Portugal,Blanco,Tresmano - Tr3smano,Lagar de Proventus Alvarinho 2021,Douro ,4.0,80,16.35,2021
291,Portugal,Blanco,Raul A. Riba d'Ave,Cancela Abreu & Riba D'Ave Encruzado Reserva Branco 2018,Dão ,4.0,75,21.99,2018
292,Portugal,Blanco,Aphros,Phaunus Loureiro 2021,Vinho verde ,4.0,72,21.55,2021
293,Portugal,Blanco,Vale do Armo,Vila Jardim Colheita Seleccionada Branco 2020,Ribatejo ,4.0,53,14.99,2020
294,Portugal,Blanco,Quinta da Foz,Vinha da Foz Branco 2020,Douro ,4.0,50,22.99,2020
295,Portugal,Blanco,Quinta da Sequeira,Sauvignon Blanc 2021,Duriense ,4.0,48,20.99,2021
296,Portugal,Blanco,Tresmano - Tr3smano,Lagar de Proventus Alvarinho 2020,Douro ,4.0,47,15.9,2020
297,Portugal,Blanco,Arribas do Douro,Superior Branco 2018,Douro ,4.0,36,16.99,2018
298,Portugal,Blanco,Parceria,Branco 2019,Douro ,4.0,31,22.99,2019
299,Portugal,Blanco,Arribas do Douro,Branco 2018,Douro ,4.0,31,13.99,2018
300,Portugal,Blanco,Esporão,Colheita Branco 2020,Alentejo ,3.9,444,9.7,2020
301,Portugal,Blanco,Cabriz,Dão Reserva Branco 2018,Dão ,3.9,438,17.99,2018
302,Portugal,Blanco,Ramos Pinto,Douro Duas Quintas Branco 2020,Douro ,3.9,376,12.66,2020
303,Portugal,Blanco,Niepoort,Nat Cool Branco 2021,Vinho verde ,3.9,339,12.65,2021
304,Portugal,Blanco,Niepoort,Loureiro Dócil 2020,Vinho verde ,3.9,280,12.25,2020
305,Portugal,Blanco,Quinta da Alorna,Arinto - Chardonnay Reserva 2020,Tejo ,3.9,276,16.99,2020
306,Portugal,Blanco,Monte Branco,Alento Branco 2019,Alentejo ,3.9,242,8.23,2019
307,Portugal,Blanco,Marquês de Marialva,Bical Reserva Branco 2018,Bairrada ,3.9,152,16.99,2018
308,Portugal,Blanco,Quinta de Azevedo,Reserva Alvarinho 2021,Minho ,3.9,148,8.5,2021
309,Portugal,Blanco,Quinta do Carmo,Branco 2021,Alentejano ,3.9,146,22.99,2021
310,Portugal,Blanco,Cazas Novas,Pure Avesso 2019,Vinho verde ,3.9,114,11.45,2019
311,Portugal,Blanco,Vicente Faria Vinhos,Animus Vinho Verde 2021,Vinho verde ,3.9,97,14.99,2021
312,Portugal,Blanco,Quinta da Foz,Vinha da Foz Branco 2021,Douro ,3.9,90,14.99,2021
313,Portugal,Blanco,Quinta de Pacos,Casa do Capitão-Mor Alvarinho 2019,Vinho verde ,3.9,78,17.99,2019
314,Portugal,Blanco,Beyra,Fonte Cal Superior 2019,Beira Interior ,3.9,77,18.99,2019
315,Portugal,Blanco,Raul A. Riba d'Ave,Sílica Branco 2020,Douro ,3.9,71,15.99,2020
316,Portugal,Blanco,Filipa Pato,DNMC - Dinamico Branco 2021,Bairrada ,3.9,66,16.05,2021
317,Portugal,Blanco,Textura,Textura da Estrela Branco 2020,Dão ,3.9,60,20.5,2020
318,Portugal,Blanco,Raul A. Riba d'Ave,Cancela de Abreu & Riba D'Ave Branco 2019,Dão ,3.9,50,14.99,2019
319,Portugal,Blanco,Bacalhôa,Verdelho 2020,Alentejano ,3.9,38,22.99,2020
320,Portugal,Blanco,Bacalhôa,Catarina Branco 2020,Península de Setúbal ,3.8,555,20.99,2020
321,Portugal,Blanco,Titan of Douro,Branco 2019,Douro ,3.8,375,18.99,2019
322,Portugal,Blanco,Quinta da Alorna,Arinto - Chardonnay Reserva 2015,Tejo ,3.8,309,15.99,2015
323,Portugal,Blanco,Piteira,José Piteira Branco 2019,Alentejo ,3.8,218,20.99,2019
324,Portugal,Blanco,Niepoort,Dão Rótulo Branco 2020,Dão ,3.8,194,10.45,2020
325,Portugal,Blanco,Beyra,Riesling 2019,Beiras ,3.8,128,18.99,2019
326,Portugal,Blanco,Companhia de Vinhos Invencível,Invincible Número Dois Branco 2019,Douro ,3.8,118,18.45,2019
327,Portugal,Blanco,Antonio Madeira,Branco 2019,Dão ,3.8,92,23.9,2019
328,Portugal,Blanco,Casa Santa Eulalia,Alvarinho - Trajadura 2020,Vinho verde ,3.8,83,14.99,2020
329,Portugal,Blanco,Luis Pato,Beiras Vinhas Velhas Branco 2021,Beiras ,3.8,64,11.5,2021
330,Portugal,Blanco,Confidencial,Branco 2020,Lisboa ,3.8,54,9.39,2020
331,Portugal,Blanco,Conceito,Contraste Branco 2019,Douro ,3.8,47,10.65,2019
332,Portugal,Blanco,Beyra,Síria 2020,Beira Interior ,3.8,45,16.99,2020
333,Portugal,Blanco,Monte Branco,Alento Branco 2020,Alentejo ,3.8,43,8.8,2020
334,Portugal,Blanco,Casa de Vilacetinho,Avesso Superior 2018,Vinho verde ,3.8,41,15.99,2018
335,Portugal,Blanco,Quinta da Biaia,750 Metros de Altitude Arinto 2019,Beira Interior ,3.8,34,16.99,2019
336,Portugal,Blanco,Churchill's,Meio Queijo Douro Branco 2019,Douro ,3.7,924,14.99,2019
337,Portugal,Blanco,Marquês de Marialva,Colheita Seleccionada Branco 2019,Bairrada ,3.7,334,13.99,2019
338,Portugal,Blanco,Favaios,Casa Velha Branco 2020,Douro ,3.7,244,14.99,2020
339,Portugal,Blanco,Casa Ferreirinha,Papa Figos Douro Branco 2021,Douro ,3.7,238,8.48,2021
340,Portugal,Blanco,Cazas Novas,Colheita Avesso 2019,Vinho verde ,3.7,179,14.99,2019
341,Portugal,Blanco,Quinta da Alorna,Arinto 2015,Tejo ,3.7,121,14.99,2015
342,Portugal,Blanco,Marel,Branco 2019,Alentejano ,3.7,51,15.99,2019
343,Portugal,Blanco,Vitor Claro,Dominó Monte Pratas 2019,Alentejo ,3.7,40,21.55,2019
344,Portugal,Blanco,Bacalhôa,Quinta da Garrida Reserva Branco 2019,Dão ,3.7,39,20.99,2019
345,Portugal,Blanco,Beyra,Branco 2021,Beira Interior ,3.7,25,14.99,2021
346,Portugal,Blanco,Quinta da Alorna,Branco 2020,Tejo ,3.6,121,13.99,2020
347,Portugal,Blanco,Castello d'Alba,Viosinho 2019,Douro ,3.6,55,16.99,2019
348,Portugal,Blanco,Castello d'Alba,Douro Reserva Branco 2020,Douro ,3.6,45,16.99,2020
349,Portugal,Blanco,Quinta de Pacos,Casa de Paços Loureiro - Arinto 2020,Vinho verde ,3.6,31,16.99,2020
350,Portugal,Blanco,Giroflé,Loureiro 2018,Vinho verde ,3.5,145,14.99,2018
351,Portugal,Blanco,Miguel Louro,Apelido Branco 2020,Alentejo ,3.5,30,9.65,2020
352,Portugal,Blanco,Giroflé,Alvarinho 2013,Vinho verde ,3.4,127,17.99,2013
353,Portugal,Blanco,Quinta da Biaia,Branco 2019,Beira Interior ,3.4,54,15.49,2019
354,Portugal,Blanco,Herdade Monte Da Cal,Branco 2020,Alentejo ,3.3,34,14.99,2020
355,Portugal,Blanco,Vinhos Imperfeitos,I 2018,Dão ,4.7,29,15.5,2018
356,Portugal,Blanco,Quinta Nova de Nossa Senhora do Carmo,Mirabilis Branco 2019,Douro ,4.6,530,15.5,2019
357,Portugal,Blanco,Quinta dos Abibes,Sublime Branco 2015,Bairrada ,4.5,83,15.5,2015
358,Portugal,Blanco,Azores Wine Company,Vinha Centenaria Branco 2019,Pico ,4.5,54,15.5,2019
359,Portugal,Blanco,Azores Wine Company,Vinha Centenaria Branco 2018,Pico ,4.5,30,15.5,2018
360,Portugal,Blanco,Azores Wine Company,Vinha dos Utras 2019,Açores ,4.5,30,15.5,2019
361,Portugal,Blanco,Palacio da Brejoeira,Alvarinho Vinho Verde 2019,Vinho verde ,4.4,1312,15.5,2019
362,Portugal,Blanco,Azores Wine Company,Terrantez do Pico 2019,Açores ,4.4,134,15.5,2019
363,Portugal,Blanco,Susana Esteban,Foudre 2018,Alentejano ,4.4,57,15.5,2018
364,Portugal,Blanco,Jose Carvalheira,Æquinoctium Veranum Grande Reserva Branco 2016,Bairrada ,4.4,57,15.5,2016
365,Portugal,Blanco,World Wild Wines,Definido Vinhas Velhas Branco 2019,Dão ,4.4,33,15.5,2019
366,Portugal,Blanco,Ervideira,Invisível Aragonez 2019,Alentejo ,4.3,651,15.5,2019
367,Portugal,Blanco,Portugal Boutique Winery,Guyot 2018,Douro ,4.3,351,15.5,2018
368,Portugal,Blanco,Valle Pradinhos,Reserva Branco 2020,Trás-os-Montes ,4.3,284,15.5,2020
369,Portugal,Blanco,Anselmo Mendes,Curtimenta Alvarinho 2017,Monção e Melgaço ,4.3,276,15.5,2017
370,Portugal,Blanco,Vinha das Virtudes,Humanitas Reserva 2015,Alentejano ,4.3,224,15.5,2015
371,Portugal,Blanco,Monte da Ravasqueira,Premium Branco 2014,Alentejo ,4.3,95,15.5,2014
372,Portugal,Blanco,Herdade da Calada,Baron de B Reserva Branco 2018,Alentejo ,4.3,90,15.5,2018
373,Portugal,Blanco,Quinta do Regueiro,Barricas Alvarinho 2020,Monção e Melgaço ,4.3,78,15.5,2020
374,Portugal,Blanco,Azores Wine Company,Canada do Monte 2018,Pico ,4.3,56,15.5,2018
375,Portugal,Blanco,Cartuxa,Pêra-Manca Branco 2020,Evora ,4.5,322,63.39,2020
376,Portugal,Blanco,Anselmo Mendes,Parcela Única Escolha 2018,Monção e Melgaço ,4.4,470,33.9,2018
377,Portugal,Blanco,Quinta de Santiago,Sou Alvarinho 2018,Monção e Melgaço ,4.4,66,29.9,2018
378,Portugal,Blanco,Casa de Santar,Branco De Curtimenta 2019,Dão ,4.3,90,24.99,2019
379,Portugal,Blanco,Esporão,Esporão Private Selection Branco 2020,Alentejo ,4.3,76,32.95,2020
380,Portugal,Blanco,Niepoort,Douro Reserva Redoma Branco 2021,Douro ,4.3,53,41.7,2021
381,Portugal,Blanco,Já Te Disse,Branco 2020,Alentejo ,4.3,27,40.99,2020
382,Portugal,Blanco,Esporão,Esporão Reserva Branco 2020,Alentejo ,4.2,2195,14.29,2020
383,Portugal,Blanco,Esporão,Esporão Reserva Branco 2021,Alentejo ,4.2,700,15.3,2021
384,Portugal,Blanco,Taboadella,Reserva Encruzado 2021,Dão ,4.2,475,31.99,2021
385,Portugal,Blanco,Niepoort,Douro Redoma Branco 2021,Douro ,4.2,325,22.4,2021
386,Portugal,Blanco,Casa de Santar,Dão Reserva Branco 2018,Dão ,4.2,148,20.99,2018
387,Portugal,Blanco,Anselmo Mendes,Muros de Melgaço Alvarinho 2021,Monção e Melgaço ,4.2,145,17.95,2021
388,Portugal,Blanco,Niepoort,Douro Tiara Branco 2020,Douro ,4.2,97,19.84,2020
389,Portugal,Blanco,António Saramago,Reserva Branco 2016,Península de Setúbal ,4.2,33,22.99,2016
390,Portugal,Blanco,Filipa Pato,Nossa Calcário Branco 2021,Beiras ,4.2,26,24.2,2021
391,Portugal,Blanco,Anselmo Mendes,Expressoes 2019,Monção e Melgaço ,4.2,25,24.5,2019
392,Portugal,Blanco,Soalheiro,Alvarinho 2021,Monção e Melgaço ,4.1,2456,12.85,2021
393,Portugal,Blanco,Soalheiro,Granit Alvarinho 2021,Monção e Melgaço ,4.1,1400,12.77,2021
394,Portugal,Blanco,Soalheiro,Primeiras Vinhas Alvarinho 2021,Monção e Melgaço ,4.1,465,16.84,2021
395,Portugal,Blanco,Quinta da Alorna,Marquesa de Alorna Grande Reserva Branco 2013,Tejo ,4.1,375,31.99,2013
396,Portugal,Blanco,Soalheiro,Terramatter Alvarinho 2019,Monção e Melgaço ,4.1,355,16.72,2019
397,Portugal,Blanco,Quinta do Crasto,Crasto Superior Branco 2020,Douro ,4.1,288,13.67,2020
398,Portugal,Blanco,Ramos Pinto,Douro Duas Quintas Branco 2021,Douro ,4.1,256,12.3,2021
399,Portugal,Blanco,Dom Ponciano,Alvarinho 2018,Monção e Melgaço ,4.1,99,17.99,2018
400,Portugal,Blanco,Fafide,Reserva Branco 2020,Douro ,4.1,97,16.99,2020
401,Portugal,Blanco,Quinta da Pedra Escrita,Branco 2020,Douro ,4.1,94,20.99,2020
402,Portugal,Blanco,Tiago Teles,COZs de Montexuntos Pop Branco 2020,Lisboa ,4.1,83,14.45,2020
403,Portugal,Blanco,Soalheiro,Alvarinho 2022,Monção e Melgaço ,4.1,68,12.49,2022
404,Portugal,Blanco,Quinta da Sequeira,Branco 2021,Douro ,4.1,60,23.99,2021
405,Portugal,Blanco,Côrte,Branco 2021,Douro ,4.1,48,25.99,2021
406,Portugal,Blanco,Tiago Teles,COZs de Montexuntos Pop Branco 2021,Lisboa ,4.1,35,18.4,2021
407,Portugal,Blanco,Anselmo Mendes,Private Loureiro 2020,Monção e Melgaço ,4.1,35,29.35,2020
408,Portugal,Blanco,Soalheiro,Allo Alvarinho - Loureiro 2021,Monção e Melgaço ,4.0,833,8.75,2021
409,Portugal,Blanco,Quinta do Crasto,Crasto Branco 2019,Douro ,4.0,730,11.3,2019
410,Portugal,Blanco,Marquês de Marialva,Arinto Reserva 2019,Beiras ,4.0,456,16.99,2019
411,Portugal,Blanco,Bacalhôa,Península de Setúbal Quinta da Bacalhôa Branco 2016,Península de Setúbal ,4.0,390,27.99,2016
412,Portugal,Blanco,Quinta do Crasto,Crasto Branco 2020,Douro ,4.0,389,11.3,2020
413,Portugal,Blanco,Taboadella,Villae Branco 2021,Dão ,4.0,314,24.99,2021
414,Portugal,Blanco,Quinta Nova de Nossa Senhora do Carmo,Grainha Reserva Branco 2019,Douro ,4.0,159,27.99,2019
415,Portugal,Blanco,Tresmano - Tr3smano,Lagar de Proventus Alvarinho 2021,Douro ,4.0,80,16.35,2021
416,Portugal,Blanco,Raul A. Riba d'Ave,Cancela Abreu & Riba D'Ave Encruzado Reserva Branco 2018,Dão ,4.0,75,21.99,2018
417,Portugal,Blanco,Aphros,Phaunus Loureiro 2021,Vinho verde ,4.0,72,21.55,2021
418,Portugal,Blanco,Vale do Armo,Vila Jardim Colheita Seleccionada Branco 2020,Ribatejo ,4.0,53,14.99,2020
419,Portugal,Blanco,Quinta da Foz,Vinha da Foz Branco 2020,Douro ,4.0,50,22.99,2020
420,Portugal,Blanco,Quinta da Sequeira,Sauvignon Blanc 2021,Duriense ,4.0,48,20.99,2021
421,Portugal,Blanco,Tresmano - Tr3smano,Lagar de Proventus Alvarinho 2020,Douro ,4.0,47,15.9,2020
422,Portugal,Blanco,Arribas do Douro,Superior Branco 2018,Douro ,4.0,36,16.99,2018
423,Portugal,Blanco,Parceria,Branco 2019,Douro ,4.0,31,22.99,2019
424,Portugal,Blanco,Arribas do Douro,Branco 2018,Douro ,4.0,31,13.99,2018
425,Portugal,Blanco,Esporão,Colheita Branco 2020,Alentejo ,3.9,444,9.7,2020
426,Portugal,Blanco,Cabriz,Dão Reserva Branco 2018,Dão ,3.9,438,17.99,2018
427,Portugal,Blanco,Ramos Pinto,Douro Duas Quintas Branco 2020,Douro ,3.9,376,12.66,2020
428,Portugal,Blanco,Niepoort,Nat Cool Branco 2021,Vinho verde ,3.9,339,12.65,2021
429,Portugal,Blanco,Niepoort,Loureiro Dócil 2020,Vinho verde ,3.9,280,12.25,2020
430,Portugal,Blanco,Quinta da Alorna,Arinto - Chardonnay Reserva 2020,Tejo ,3.9,276,16.99,2020
431,Portugal,Blanco,Monte Branco,Alento Branco 2019,Alentejo ,3.9,242,8.23,2019
432,Portugal,Blanco,Marquês de Marialva,Bical Reserva Branco 2018,Bairrada ,3.9,152,16.99,2018
433,Portugal,Blanco,Quinta de Azevedo,Reserva Alvarinho 2021,Minho ,3.9,148,8.5,2021
434,Portugal,Blanco,Quinta do Carmo,Branco 2021,Alentejano ,3.9,146,22.99,2021
435,Portugal,Blanco,Cazas Novas,Pure Avesso 2019,Vinho verde ,3.9,114,11.45,2019
436,Portugal,Blanco,Vicente Faria Vinhos,Animus Vinho Verde 2021,Vinho verde ,3.9,97,14.99,2021
437,Portugal,Blanco,Quinta da Foz,Vinha da Foz Branco 2021,Douro ,3.9,90,14.99,2021
438,Portugal,Blanco,Quinta de Pacos,Casa do Capitão-Mor Alvarinho 2019,Vinho verde ,3.9,78,17.99,2019
439,Portugal,Blanco,Beyra,Fonte Cal Superior 2019,Beira Interior ,3.9,77,18.99,2019
440,Portugal,Blanco,Raul A. Riba d'Ave,Sílica Branco 2020,Douro ,3.9,71,15.99,2020
441,Portugal,Blanco,Filipa Pato,DNMC - Dinamico Branco 2021,Bairrada ,3.9,66,16.05,2021
442,Portugal,Blanco,Textura,Textura da Estrela Branco 2020,Dão ,3.9,60,20.5,2020
443,Portugal,Blanco,Raul A. Riba d'Ave,Cancela de Abreu & Riba D'Ave Branco 2019,Dão ,3.9,50,14.99,2019
444,Portugal,Blanco,Bacalhôa,Verdelho 2020,Alentejano ,3.9,38,22.99,2020
445,Portugal,Blanco,Bacalhôa,Catarina Branco 2020,Península de Setúbal ,3.8,555,20.99,2020
446,Portugal,Blanco,Titan of Douro,Branco 2019,Douro ,3.8,375,18.99,2019
447,Portugal,Blanco,Quinta da Alorna,Arinto - Chardonnay Reserva 2015,Tejo ,3.8,309,15.99,2015
448,Portugal,Blanco,Piteira,José Piteira Branco 2019,Alentejo ,3.8,218,20.99,2019
449,Portugal,Blanco,Niepoort,Dão Rótulo Branco 2020,Dão ,3.8,194,10.45,2020
450,Portugal,Blanco,Beyra,Riesling 2019,Beiras ,3.8,128,18.99,2019
451,Portugal,Blanco,Companhia de Vinhos Invencível,Invincible Número Dois Branco 2019,Douro ,3.8,118,18.45,2019
452,Portugal,Blanco,Antonio Madeira,Branco 2019,Dão ,3.8,92,23.9,2019
453,Portugal,Blanco,Casa Santa Eulalia,Alvarinho - Trajadura 2020,Vinho verde ,3.8,83,14.99,2020
454,Portugal,Blanco,Luis Pato,Beiras Vinhas Velhas Branco 2021,Beiras ,3.8,64,11.5,2021
455,Portugal,Blanco,Confidencial,Branco 2020,Lisboa ,3.8,54,9.39,2020
456,Portugal,Blanco,Conceito,Contraste Branco 2019,Douro ,3.8,47,10.65,2019
457,Portugal,Blanco,Beyra,Síria 2020,Beira Interior ,3.8,45,16.99,2020
458,Portugal,Blanco,Monte Branco,Alento Branco 2020,Alentejo ,3.8,43,8.8,2020
459,Portugal,Blanco,Casa de Vilacetinho,Avesso Superior 2018,Vinho verde ,3.8,41,15.99,2018
460,Portugal,Blanco,Quinta da Biaia,750 Metros de Altitude Arinto 2019,Beira Interior ,3.8,34,16.99,2019
461,Portugal,Blanco,Churchill's,Meio Queijo Douro Branco 2019,Douro ,3.7,924,14.99,2019
462,Portugal,Blanco,Marquês de Marialva,Colheita Seleccionada Branco 2019,Bairrada ,3.7,334,13.99,2019
463,Portugal,Blanco,Favaios,Casa Velha Branco 2020,Douro ,3.7,244,14.99,2020
464,Portugal,Blanco,Casa Ferreirinha,Papa Figos Douro Branco 2021,Douro ,3.7,238,8.48,2021
465,Portugal,Blanco,Cazas Novas,Colheita Avesso 2019,Vinho verde ,3.7,179,14.99,2019
466,Portugal,Blanco,Quinta da Alorna,Arinto 2015,Tejo ,3.7,121,14.99,2015
467,Portugal,Blanco,Marel,Branco 2019,Alentejano ,3.7,51,15.99,2019
468,Portugal,Blanco,Vitor Claro,Dominó Monte Pratas 2019,Alentejo ,3.7,40,21.55,2019
469,Portugal,Blanco,Bacalhôa,Quinta da Garrida Reserva Branco 2019,Dão ,3.7,39,20.99,2019
470,Portugal,Blanco,Beyra,Branco 2021,Beira Interior ,3.7,25,14.99,2021
471,Portugal,Blanco,Quinta da Alorna,Branco 2020,Tejo ,3.6,121,13.99,2020
472,Portugal,Blanco,Castello d'Alba,Viosinho 2019,Douro ,3.6,55,16.99,2019
473,Portugal,Blanco,Castello d'Alba,Douro Reserva Branco 2020,Douro ,3.6,45,16.99,2020
474,Portugal,Blanco,Quinta de Pacos,Casa de Paços Loureiro - Arinto 2020,Vinho verde ,3.6,31,16.99,2020
475,Portugal,Blanco,Giroflé,Loureiro 2018,Vinho verde ,3.5,145,14.99,2018
476,Portugal,Blanco,Miguel Louro,Apelido Branco 2020,Alentejo ,3.5,30,9.65,2020
477,Portugal,Blanco,Giroflé,Alvarinho 2013,Vinho verde ,3.4,127,17.99,2013
478,Portugal,Blanco,Quinta da Biaia,Branco 2019,Beira Interior ,3.4,54,15.49,2019
479,Portugal,Blanco,Herdade Monte Da Cal,Branco 2020,Alentejo ,3.3,34,14.99,2020
480,Portugal,Blanco,Vinhos Imperfeitos,I 2018,Dão ,4.7,29,15.5,2018
481,Portugal,Blanco,Quinta Nova de Nossa Senhora do Carmo,Mirabilis Branco 2019,Douro ,4.6,530,15.5,2019
482,Portugal,Blanco,Quinta dos Abibes,Sublime Branco 2015,Bairrada ,4.5,83,15.5,2015
483,Portugal,Blanco,Azores Wine Company,Vinha Centenaria Branco 2019,Pico ,4.5,54,15.5,2019
484,Portugal,Blanco,Azores Wine Company,Vinha Centenaria Branco 2018,Pico ,4.5,30,15.5,2018
485,Portugal,Blanco,Azores Wine Company,Vinha dos Utras 2019,Açores ,4.5,30,15.5,2019
486,Portugal,Blanco,Palacio da Brejoeira,Alvarinho Vinho Verde 2019,Vinho verde ,4.4,1312,15.5,2019
487,Portugal,Blanco,Azores Wine Company,Terrantez do Pico 2019,Açores ,4.4,134,15.5,2019
488,Portugal,Blanco,Susana Esteban,Foudre 2018,Alentejano ,4.4,57,15.5,2018
489,Portugal,Blanco,Jose Carvalheira,Æquinoctium Veranum Grande Reserva Branco 2016,Bairrada ,4.4,57,15.5,2016
490,Portugal,Blanco,World Wild Wines,Definido Vinhas Velhas Branco 2019,Dão ,4.4,33,15.5,2019
491,Portugal,Blanco,Ervideira,Invisível Aragonez 2019,Alentejo ,4.3,651,15.5,2019
492,Portugal,Blanco,Portugal Boutique Winery,Guyot 2018,Douro ,4.3,351,15.5,2018
493,Portugal,Blanco,Valle Pradinhos,Reserva Branco 2020,Trás-os-Montes ,4.3,284,15.5,2020
494,Portugal,Blanco,Anselmo Mendes,Curtimenta Alvarinho 2017,Monção e Melgaço ,4.3,276,15.5,2017
495,Portugal,Blanco,Vinha das Virtudes,Humanitas Reserva 2015,Alentejano ,4.3,224,15.5,2015
496,Portugal,Blanco,Monte da Ravasqueira,Premium Branco 2014,Alentejo ,4.3,95,15.5,2014
497,Portugal,Blanco,Herdade da Calada,Baron de B Reserva Branco 2018,Alentejo ,4.3,90,15.5,2018
498,Portugal,Blanco,Quinta do Regueiro,Barricas Alvarinho 2020,Monção e Melgaço ,4.3,78,15.5,2020
499,Portugal,Blanco,Azores Wine Company,Canada do Monte 2018,Pico ,4.3,56,15.5,2018
500,Portugal,Blanco,Azores Wine Company,Terrantez do Pico 2020,Açores ,4.3,54,15.5,2020
501,Portugal,Blanco,Paulo Laureano,Dolium Escolha Vidigueira 2016,Vidigueira ,4.3,49,15.5,2016
502,Portugal,Blanco,Foral de Melgaço,Alvarinho 2020,Monção e Melgaço ,4.3,29,15.5,2020
503,Portugal,Blanco,Quinta de Pinhancos,Altitude Branco 2011,Dão ,4.3,27,15.5,2011
504,Portugal,Blanco,Quinta da Pedra,Eminência Loureiro 2013,Vinho verde ,4.2,201,15.5,2013
505,Portugal,Blanco,Quinta do Boição,Grande Reserva Vinhas Velhas 2014,Bucelas ,4.2,192,15.5,2014
506,Portugal,Blanco,Lavradores de Feitoria,Meruge Branco 2019,Douro ,4.2,125,15.5,2019
507,Portugal,Blanco,Ramos Pinto,Douro Reserva Duas Quintas Branco 2017,Douro ,4.2,111,15.5,2017
508,Portugal,Blanco,Manz,Dona Fátima 2021,Lisboa ,4.2,103,15.5,2021
509,Portugal,Blanco,Ribeiro Santo,Vinha da Neve Branco 2014,Beiras ,4.2,91,15.5,2014
