,Pais,Tipo,Bodegas,Nombre y año,Región,Rating,Valoraciones,Precio,Año
262,España,Tinto,Vega Sicilia,Unico Reserva Especial Edición,Ribera del Duero ,4.7,12885,423.5,Edición
263,España,Tinto,Vega Sicilia,Unico 2006,Ribera del Duero ,4.7,2976,450.0,2006
264,España,Tinto,Vega Sicilia,Unico 2008,Ribera del Duero ,4.7,2516,499.0,2008
265,España,Tinto,Vega Sicilia,Unico 2009,Ribera del Duero ,4.7,2054,450.0,2009
266,España,Tinto,Vega Sicilia,Valbuena 5º 2005,Ribera del Duero ,4.7,1894,284.1,2005
267,España,Tinto,Vega Sicilia,Unico 2011,Ribera del Duero ,4.7,1298,389.9,2011
268,España,Tinto,Vega Sicilia,Unico Reserva Especial Edición 2017,Ribera del Duero ,4.7,563,496.1,2017
269,España,Tinto,Vega Sicilia,Unico 2012,Ribera del Duero ,4.7,511,349.0,2012
270,España,Tinto,Emilio Moro,Malleolus de Sanchomartin 2016,Ribera del Duero ,4.7,434,120.75,2016
271,España,Tinto,Pago de Los Capellanes,Parcela El Picón Tinto 2016,Ribera del Duero ,4.7,140,196.0,2016
272,España,Tinto,Toro Albalá,Don PX Convento Selección 1955,Montilla-Moriles ,4.7,129,227.5,1955
273,España,Tinto,Toro Albalá,Don PX Pedro Ximenez 1931,Montilla-Moriles ,4.7,79,320.61,1931
274,España,Tinto,Teso La Monja,Alabaster 2019,Toro ,4.7,74,160.77,2019
275,España,Tinto,Pago de Carraovejas,Cuesta de Las Liebres 2018,Ribera del Duero ,4.7,70,158.9,2018
276,España,Tinto,Ordóñez,Vatan Arena Tinta de Toro 2015,Toro ,4.7,70,369.0,2015
277,España,Tinto,Toro Albalá,Don PX Convento Selección 1958,Montilla-Moriles ,4.7,55,249.02,1958
278,España,Tinto,Recaredo,Reserva Particular de Recaredo Brut Nature 2011,Penedès ,4.7,54,65.05,2011
279,España,Tinto,Equipo Navazos,La Bota 78 de Oloroso N.V.,Manzanilla ,4.7,47,91.22,N.V.
280,España,Tinto,Viñedos de Páganos,La Nieta 2020,Rioja ,4.7,46,109.99,2020
281,España,Tinto,Territorio Luthier,Luthier Gran Reserva 2012,Ribera del Duero ,4.7,45,248.0,2012
282,España,Tinto,Comenge,Jacobus 2014,Ribera del Duero ,4.7,38,195.9,2014
283,España,Tinto,Familia Torres,Reserva Real 2016,Penedès ,4.7,36,273.0,2016
284,España,Tinto,Artadi,Viña El Pison 2019,Vino de España ,4.7,29,324.99,2019
285,España,Tinto,Vega Sicilia,Valbuena 5º 2007,Ribera del Duero ,4.6,5216,270.0,2007
286,España,Tinto,Vega Sicilia,Valbuena 5º 2008,Ribera del Duero ,4.6,5626,282.39,2008
287,España,Tinto,Vega Sicilia,Valbuena 5º 2012,Ribera del Duero ,4.6,6119,268.12,2012
288,España,Tinto,Alión,Ribera del Duero 2017,Ribera del Duero ,4.6,3517,189.9,2017
289,España,Tinto,Aalto,PS (Pagos Seleccionados) Ribera del Duero 2019,Ribera del Duero ,4.6,2513,129.46,2019
290,España,Tinto,Dominio de Pingus,Flor de Pingus 2018,Ribera del Duero ,4.6,1964,149.5,2018
291,España,Tinto,Alión,Ribera del Duero 2018,Ribera del Duero ,4.6,1959,185.0,2018
292,España,Tinto,Vega Sicilia,Valbuena 5º 2000,Ribera del Duero ,4.6,1020,278.3,2000
293,España,Tinto,Vega Sicilia,Valbuena 5º 2002,Ribera del Duero ,4.6,961,272.25,2002
294,España,Tinto,Bodega Numanthia,Termanthia 2012,Toro ,4.6,894,232.85,2012
295,España,Tinto,Marqués de Murrieta,Castillo Ygay Gran Reserva Especial Tinto 2011,Rioja ,4.6,612,194.98,2011
296,España,Tinto,Vega Sicilia,Valbuena 5º 1999,Ribera del Duero ,4.6,604,276.8,1999
297,España,Tinto,Viñedos de Páganos,La Nieta 2018,Rioja ,4.6,304,110.8,2018
298,España,Tinto,Artadi,Viña El Pison 2006,Vino de España ,4.6,279,391.5,2006
299,España,Tinto,Teso La Monja,Alabaster 2015,Toro ,4.6,231,155.0,2015
300,España,Tinto,Bodega Numanthia,Termanthia 2014,Toro ,4.6,230,229.84,2014
301,España,Tinto,Bodegas Mauro,Terreus Paraje de Cueva Baja 2018,Castilla y León ,4.6,208,91.5,2018
302,España,Tinto,Viñedos de Páganos,La Nieta 2019,Rioja ,4.6,193,117.29,2019
303,España,Tinto,Bodegas Roda,Cirsion Rioja 2017,Rioja ,4.6,182,210.0,2017
304,España,Tinto,Teso La Monja,Alabaster 2017,Toro ,4.6,171,158.7,2017
305,España,Tinto,Artadi,Viña El Pison 2012,Vino de España ,4.6,170,450.0,2012
306,España,Tinto,Artadi,Viña El Pison 2011,Vino de España ,4.6,170,495.0,2011
307,España,Tinto,Vega Sicilia,Valbuena 5º 1985,Ribera del Duero ,4.6,146,285.0,1985
308,España,Tinto,Artadi,Viña El Pison 2014,Vino de España ,4.6,137,310.95,2014
309,España,Tinto,Alto Moncayo,Aquilon Garnacha 2015,Campo de Borja ,4.6,132,117.25,2015
310,España,Tinto,Cepa 21,Horcajo 2015,Ribera del Duero ,4.6,126,75.9,2015
311,España,Tinto,Hacienda Monasterio,Reserva Especial 2016,Ribera del Duero ,4.6,125,86.84,2016
312,España,Tinto,Hacienda Monasterio,Reserva Especial 2015,Ribera del Duero ,4.6,122,87.68,2015
313,España,Tinto,Alto Moncayo,Aquilon Garnacha 2016,Campo de Borja ,4.6,91,112.0,2016
314,España,Tinto,Teso La Monja,Alabaster 2018,Toro ,4.6,87,160.0,2018
315,España,Tinto,Mas d'en Gil,Gran Buig Priorat 2004,Priorato ,4.6,82,350.0,2004
316,España,Tinto,Oxer Wines,Kalamity Rioja 2018,Rioja ,4.6,82,109.73,2018
317,España,Tinto,Osborne,Solera India Oloroso Rare Sherry N.V.,Jerez-Xérès-Sherry ,4.6,80,195.0,N.V.
318,España,Tinto,Dominio del Águila,Gran Reserva Peñas Aladas 2014,Ribera del Duero ,4.6,80,208.95,2014
319,España,Tinto,Castillo Perelada,Finca Garbet 2014,Empordà ,4.6,79,119.7,2014
320,España,Tinto,Gómez Cruzado,Viña Motulleri 2011,Rioja ,4.6,77,85.5,2011
321,España,Tinto,Sierra Cantabria,Amancio 2017,Rioja ,4.6,74,88.77,2017
322,España,Tinto,Bodegas Mas Alta,La Creu Alta 2017,Priorato ,4.6,70,87.95,2017
323,España,Tinto,Artadi,El Carretil 2013,Vino de España ,4.6,69,215.0,2013
324,España,Tinto,Bodegas Valduero,Tierra Alta de 2 Racimos Gran Reserva 2012,Ribera del Duero ,4.6,69,93.5,2012
325,España,Tinto,Álvaro Palacios,Les Aubaguetes Priorat 2016,Priorato ,4.6,68,465.0,2016
326,España,Tinto,Marqués de Griñon,AAA 2008,Dominio de Valdepusa ,4.6,67,168.43,2008
327,España,Tinto,Gramona,Cava Enoteca Finca La Plana Brut Nature 2001,Cava ,4.6,61,152.0,2001
328,España,Tinto,Artadi,Viña El Pison 2017,Vino de España ,4.6,53,304.54,2017
329,España,Tinto,Olivier Rivière,Mirando al Sur 2018,Rioja ,4.6,51,74.49,2018
330,España,Tinto,Mas Doix,1902 Centenary Carignan Priorat 2016,Priorato ,4.6,50,299.0,2016
331,España,Tinto,Emilio Moro,Malleolus de Sanchomartin 2019,Ribera del Duero ,4.6,48,129.91,2019
332,España,Tinto,Vall Llach,Mas de la Rosa 2019,Priorato ,4.6,45,275.0,2019
333,España,Tinto,Sierra Cantabria,Amancio 2018,Rioja ,4.6,43,90.0,2018
334,España,Tinto,Terroir Al Límit Soc. Lda,Les Tosses 2016,Priorato ,4.6,42,230.6,2016
335,España,Tinto,Artadi,El Carretil 2017,Vino de España ,4.6,40,176.89,2017
336,España,Tinto,Bodegas El Nido,El Nido 2020,Jumilla ,4.6,39,150.0,2020
337,España,Tinto,Bodega Negón Gonzales,Dharma de Negón Red 2014,Castilla ,4.6,32,80.67,2014
338,España,Tinto,Huerta de Albala,Taberner No. 1 2013,Cádiz ,4.6,37,78.23,2013
339,España,Tinto,Cuentaviñas,Los Yelsones 2018,Rioja ,4.6,37,173.25,2018
340,España,Tinto,Jorge Ordóñez,No. 3 Old Vines 2010,Málaga ,4.6,36,46.69,2010
341,España,Tinto,Bodegas Frontonio,El Jardín de las Iguales Viñedo Historic Macabeo 2016,Valdejalón ,4.6,34,175.0,2016
342,España,Tinto,Bodegas San Román,Cartago Paraje de Pozo 2017,Toro ,4.6,34,77.85,2017
343,España,Tinto,Enate,Uno Tinto 2010,Somontano ,4.6,38,143.5,2010
344,España,Tinto,Osborne,Solera BC-200 N.V.,Jerez-Xérès-Sherry ,4.6,30,195.0,N.V.
345,España,Tinto,Pago de Carraovejas,Tinto 2018,Ribera del Duero ,4.5,6115,59.0,2018
346,España,Tinto,Pintia,Toro 2015,Toro ,4.5,5537,99.8,2015
347,España,Tinto,Pago de Carraovejas,Tinto 2019,Ribera del Duero ,4.5,5297,52.5,2019
348,España,Tinto,Pintia,Toro 2016,Toro ,4.5,4700,89.9,2016
349,España,Tinto,Dominio de Pingus,Flor de Pingus 2015,Ribera del Duero ,4.5,2800,200.0,2015
350,España,Tinto,Pintia,Toro 2017,Toro ,4.5,2318,65.0,2017
351,España,Tinto,Muga,Prado Enea Gran Reserva 2014,Rioja ,4.5,1667,56.0,2014
352,España,Tinto,Alto Moncayo,Garnacha 2017,Campo de Borja ,4.5,1600,78.57,2017
353,España,Tinto,Bodegas El Nido,Clio 2019,Jumilla ,4.5,1360,99.14,2019
354,España,Tinto,Alión,Ribera del Duero 2003,Ribera del Duero ,4.5,1251,164.0,2003
355,España,Tinto,Muga,Torre Muga 2016,Rioja ,4.5,1179,83.64,2016
356,España,Tinto,Pago de Carraovejas,Tinto 2020,Ribera del Duero ,4.5,1160,35.9,2020
357,España,Tinto,Pago de Los Capellanes,Parcela El Nogal Tinto 2016,Ribera del Duero ,4.5,941,85.5,2016
358,España,Tinto,Bodegas Tradición,Pedro Ximenez Tradición 20 Years Old Vos N.V.,Jerez Pedro Ximénes (PX) ,4.5,935,63.95,N.V.
359,España,Tinto,Dominio de Pingus,Flor de Pingus 2019,Ribera del Duero ,4.5,826,133.35,2019
360,España,Tinto,Muga,Prado Enea Gran Reserva 2015,Rioja ,4.5,822,58.68,2015
361,España,Tinto,Carmelo Rodero,Ribera del Duero TSM 2017,Ribera del Duero ,4.5,687,71.85,2017
362,España,Tinto,Vega Sicilia,Valbuena 5º 1998,Ribera del Duero ,4.5,677,314.16,1998
363,España,Tinto,La Rioja Alta,Gran Reserva 890 2010,Rioja ,4.5,670,168.0,2010
364,España,Tinto,Aalto,PS (Pagos Seleccionados) Ribera del Duero 2020,Ribera del Duero ,4.5,608,82.95,2020
365,España,Tinto,Bodegas Valduero,Ribera Del Duero Reserva Premium 6 Anos 2014,Ribera del Duero ,4.5,602,55.79,2014
366,España,Tinto,Lan,Culmen Reserva Rioja 2015,Rioja ,4.5,588,51.9,2015
367,España,Tinto,Remírez de Ganuza,Trasnocho 2012,Rioja ,4.5,539,118.89,2012
368,España,Tinto,Viña Sastre,Pago de Santa Cruz 2016,Ribera del Duero ,4.5,538,75.95,2016
369,España,Tinto,Vega Sicilia,Valbuena 5º 1996,Ribera del Duero ,4.5,512,290.4,1996
370,España,Tinto,Viña Sastre,Pago de Santa Cruz 2015,Ribera del Duero ,4.5,444,82.95,2015
371,España,Tinto,Bodegas Roda,Cirsion Rioja 2016,Rioja ,4.5,399,196.44,2016
372,España,Tinto,Bodegas Mauro,VS 2017,Castilla y León ,4.5,386,69.9,2017
373,España,Tinto,Dominio de Calogía,Tinto 2019,Ribera del Duero ,4.5,364,68.9,2019
374,España,Tinto,Bodegas El Nido,Clio 2020,Jumilla ,4.5,359,46.7,2020
375,España,Tinto,Vega Sicilia,Unico 2010,Ribera del Duero ,4.8,1571,380.55,2010
376,España,Tinto,Vega Sicilia,Unico Reserva Especial Edición 2018,Ribera del Duero ,4.8,462,484.0,2018
377,España,Tinto,Vega Sicilia,Unico Reserva Especial Edición 2019,Ribera del Duero ,4.8,261,471.9,2019
378,España,Tinto,Toro Albalá,Don PX Convento Selección 1931,Montilla-Moriles ,4.8,159,300.93,1931
379,España,Tinto,Vega Sicilia,Unico Reserva Especial Edición 2020,Ribera del Duero ,4.8,97,435.75,2020
380,España,Tinto,Ordóñez,Vatan Arena Tinta de Toro 2014,Toro ,4.8,84,369.05,2014
381,España,Tinto,Viña Sastre,Pesus Ribera del Duero 2007,Ribera del Duero ,4.8,81,360.0,2007
382,España,Tinto,Toro Albalá,Don PX Convento Selección 1929,Montilla-Moriles ,4.8,77,290.95,1929
383,España,Tinto,Artadi,Viña El Pison 2018,Vino de España ,4.8,54,299.25,2018
384,España,Tinto,Vega Sicilia,Unico Reserva Especial Edición 2021,Ribera del Duero ,4.8,28,451.5,2021
385,España,Tinto,Vega Sicilia,Unico 2005,Ribera del Duero ,4.7,3627,496.1,2005
386,España,Tinto,Vega Sicilia,Valbuena 5º 2006,Ribera del Duero ,4.7,3980,249.2,2006
387,España,Tinto,Vega Sicilia,Unico Reserva Especial Edición,Ribera del Duero ,4.7,12885,423.5,Edición
388,España,Tinto,Vega Sicilia,Unico 2006,Ribera del Duero ,4.7,2976,450.0,2006
389,España,Tinto,Vega Sicilia,Unico 2008,Ribera del Duero ,4.7,2516,499.0,2008
390,España,Tinto,Vega Sicilia,Unico 2009,Ribera del Duero ,4.7,2054,450.0,2009
391,España,Tinto,Vega Sicilia,Valbuena 5º 2005,Ribera del Duero ,4.7,1894,284.1,2005
392,España,Tinto,Vega Sicilia,Unico 2011,Ribera del Duero ,4.7,1298,389.9,2011
393,España,Tinto,Vega Sicilia,Unico Reserva Especial Edición 2017,Ribera del Duero ,4.7,563,496.1,2017
394,España,Tinto,Vega Sicilia,Unico 2012,Ribera del Duero ,4.7,511,349.0,2012
395,España,Tinto,Emilio Moro,Malleolus de Sanchomartin 2016,Ribera del Duero ,4.7,434,120.75,2016
396,España,Tinto,Pago de Los Capellanes,Parcela El Picón Tinto 2016,Ribera del Duero ,4.7,140,196.0,2016
397,España,Tinto,Toro Albalá,Don PX Convento Selección 1955,Montilla-Moriles ,4.7,129,227.5,1955
398,España,Tinto,Toro Albalá,Don PX Pedro Ximenez 1931,Montilla-Moriles ,4.7,79,320.61,1931
399,España,Tinto,Teso La Monja,Alabaster 2019,Toro ,4.7,74,160.77,2019
400,España,Tinto,Pago de Carraovejas,Cuesta de Las Liebres 2018,Ribera del Duero ,4.7,70,158.9,2018
401,España,Tinto,Ordóñez,Vatan Arena Tinta de Toro 2015,Toro ,4.7,70,369.0,2015
402,España,Tinto,Toro Albalá,Don PX Convento Selección 1958,Montilla-Moriles ,4.7,55,249.02,1958
403,España,Tinto,Recaredo,Reserva Particular de Recaredo Brut Nature 2011,Penedès ,4.7,54,65.05,2011
404,España,Tinto,Equipo Navazos,La Bota 78 de Oloroso N.V.,Manzanilla ,4.7,47,91.22,N.V.
405,España,Tinto,Viñedos de Páganos,La Nieta 2020,Rioja ,4.7,46,109.99,2020
406,España,Tinto,Territorio Luthier,Luthier Gran Reserva 2012,Ribera del Duero ,4.7,45,248.0,2012
407,España,Tinto,Comenge,Jacobus 2014,Ribera del Duero ,4.7,38,195.9,2014
408,España,Tinto,Familia Torres,Reserva Real 2016,Penedès ,4.7,36,273.0,2016
409,España,Tinto,Artadi,Viña El Pison 2019,Vino de España ,4.7,29,324.99,2019
410,España,Tinto,Vega Sicilia,Valbuena 5º 2007,Ribera del Duero ,4.6,5216,270.0,2007
411,España,Tinto,Vega Sicilia,Valbuena 5º 2008,Ribera del Duero ,4.6,5626,282.39,2008
412,España,Tinto,Vega Sicilia,Valbuena 5º 2012,Ribera del Duero ,4.6,6119,268.12,2012
413,España,Tinto,Alión,Ribera del Duero 2017,Ribera del Duero ,4.6,3517,189.9,2017
414,España,Tinto,Aalto,PS (Pagos Seleccionados) Ribera del Duero 2019,Ribera del Duero ,4.6,2513,129.46,2019
415,España,Tinto,Dominio de Pingus,Flor de Pingus 2018,Ribera del Duero ,4.6,1964,149.5,2018
416,España,Tinto,Alión,Ribera del Duero 2018,Ribera del Duero ,4.6,1959,185.0,2018
417,España,Tinto,Vega Sicilia,Valbuena 5º 2000,Ribera del Duero ,4.6,1020,278.3,2000
418,España,Tinto,Vega Sicilia,Valbuena 5º 2002,Ribera del Duero ,4.6,961,272.25,2002
419,España,Tinto,Bodega Numanthia,Termanthia 2012,Toro ,4.6,894,232.85,2012
420,España,Tinto,Marqués de Murrieta,Castillo Ygay Gran Reserva Especial Tinto 2011,Rioja ,4.6,612,194.98,2011
421,España,Tinto,Vega Sicilia,Valbuena 5º 1999,Ribera del Duero ,4.6,604,276.8,1999
422,España,Tinto,Viñedos de Páganos,La Nieta 2018,Rioja ,4.6,304,110.8,2018
423,España,Tinto,Artadi,Viña El Pison 2006,Vino de España ,4.6,279,391.5,2006
424,España,Tinto,Teso La Monja,Alabaster 2015,Toro ,4.6,231,155.0,2015
425,España,Tinto,Bodega Numanthia,Termanthia 2014,Toro ,4.6,230,229.84,2014
426,España,Tinto,Bodegas Mauro,Terreus Paraje de Cueva Baja 2018,Castilla y León ,4.6,208,91.5,2018
427,España,Tinto,Viñedos de Páganos,La Nieta 2019,Rioja ,4.6,193,117.29,2019
428,España,Tinto,Bodegas Roda,Cirsion Rioja 2017,Rioja ,4.6,182,210.0,2017
429,España,Tinto,Teso La Monja,Alabaster 2017,Toro ,4.6,171,158.7,2017
430,España,Tinto,Artadi,Viña El Pison 2012,Vino de España ,4.6,170,450.0,2012
431,España,Tinto,Artadi,Viña El Pison 2011,Vino de España ,4.6,170,495.0,2011
432,España,Tinto,Vega Sicilia,Valbuena 5º 1985,Ribera del Duero ,4.6,146,285.0,1985
433,España,Tinto,Artadi,Viña El Pison 2014,Vino de España ,4.6,137,310.95,2014
434,España,Tinto,Alto Moncayo,Aquilon Garnacha 2015,Campo de Borja ,4.6,132,117.25,2015
435,España,Tinto,Cepa 21,Horcajo 2015,Ribera del Duero ,4.6,126,75.9,2015
436,España,Tinto,Hacienda Monasterio,Reserva Especial 2016,Ribera del Duero ,4.6,125,86.84,2016
437,España,Tinto,Hacienda Monasterio,Reserva Especial 2015,Ribera del Duero ,4.6,122,87.68,2015
438,España,Tinto,Alto Moncayo,Aquilon Garnacha 2016,Campo de Borja ,4.6,91,112.0,2016
439,España,Tinto,Teso La Monja,Alabaster 2018,Toro ,4.6,87,160.0,2018
440,España,Tinto,Mas d'en Gil,Gran Buig Priorat 2004,Priorato ,4.6,82,350.0,2004
441,España,Tinto,Oxer Wines,Kalamity Rioja 2018,Rioja ,4.6,82,109.73,2018
442,España,Tinto,Osborne,Solera India Oloroso Rare Sherry N.V.,Jerez-Xérès-Sherry ,4.6,80,195.0,N.V.
443,España,Tinto,Dominio del Águila,Gran Reserva Peñas Aladas 2014,Ribera del Duero ,4.6,80,208.95,2014
444,España,Tinto,Castillo Perelada,Finca Garbet 2014,Empordà ,4.6,79,119.7,2014
445,España,Tinto,Gómez Cruzado,Viña Motulleri 2011,Rioja ,4.6,77,85.5,2011
446,España,Tinto,Sierra Cantabria,Amancio 2017,Rioja ,4.6,74,88.77,2017
447,España,Tinto,Bodegas Mas Alta,La Creu Alta 2017,Priorato ,4.6,70,87.95,2017
448,España,Tinto,Artadi,El Carretil 2013,Vino de España ,4.6,69,215.0,2013
449,España,Tinto,Bodegas Valduero,Tierra Alta de 2 Racimos Gran Reserva 2012,Ribera del Duero ,4.6,69,93.5,2012
450,España,Tinto,Álvaro Palacios,Les Aubaguetes Priorat 2016,Priorato ,4.6,68,465.0,2016
451,España,Tinto,Marqués de Griñon,AAA 2008,Dominio de Valdepusa ,4.6,67,168.43,2008
452,España,Tinto,Gramona,Cava Enoteca Finca La Plana Brut Nature 2001,Cava ,4.6,61,152.0,2001
453,España,Tinto,Artadi,Viña El Pison 2017,Vino de España ,4.6,53,304.54,2017
454,España,Tinto,Olivier Rivière,Mirando al Sur 2018,Rioja ,4.6,51,74.49,2018
455,España,Tinto,Mas Doix,1902 Centenary Carignan Priorat 2016,Priorato ,4.6,50,299.0,2016
456,España,Tinto,Emilio Moro,Malleolus de Sanchomartin 2019,Ribera del Duero ,4.6,48,129.91,2019
457,España,Tinto,Vall Llach,Mas de la Rosa 2019,Priorato ,4.6,45,275.0,2019
458,España,Tinto,Sierra Cantabria,Amancio 2018,Rioja ,4.6,43,90.0,2018
459,España,Tinto,Terroir Al Límit Soc. Lda,Les Tosses 2016,Priorato ,4.6,42,230.6,2016
460,España,Tinto,Artadi,El Carretil 2017,Vino de España ,4.6,40,176.89,2017
461,España,Tinto,Bodegas El Nido,El Nido 2020,Jumilla ,4.6,39,150.0,2020
462,España,Tinto,Bodega Negón Gonzales,Dharma de Negón Red 2014,Castilla ,4.6,32,80.67,2014
463,España,Tinto,Huerta de Albala,Taberner No. 1 2013,Cádiz ,4.6,37,78.23,2013
464,España,Tinto,Cuentaviñas,Los Yelsones 2018,Rioja ,4.6,37,173.25,2018
465,España,Tinto,Jorge Ordóñez,No. 3 Old Vines 2010,Málaga ,4.6,36,46.69,2010
466,España,Tinto,Bodegas Frontonio,El Jardín de las Iguales Viñedo Historic Macabeo 2016,Valdejalón ,4.6,34,175.0,2016
467,España,Tinto,Bodegas San Román,Cartago Paraje de Pozo 2017,Toro ,4.6,34,77.85,2017
468,España,Tinto,Enate,Uno Tinto 2010,Somontano ,4.6,38,143.5,2010
469,España,Tinto,Osborne,Solera BC-200 N.V.,Jerez-Xérès-Sherry ,4.6,30,195.0,N.V.
470,España,Tinto,Pago de Carraovejas,Tinto 2018,Ribera del Duero ,4.5,6115,59.0,2018
471,España,Tinto,Pintia,Toro 2015,Toro ,4.5,5537,99.8,2015
472,España,Tinto,Pago de Carraovejas,Tinto 2019,Ribera del Duero ,4.5,5297,52.5,2019
473,España,Tinto,Pintia,Toro 2016,Toro ,4.5,4700,89.9,2016
474,España,Tinto,Dominio de Pingus,Flor de Pingus 2015,Ribera del Duero ,4.5,2800,200.0,2015
475,España,Tinto,Pintia,Toro 2017,Toro ,4.5,2318,65.0,2017
476,España,Tinto,Muga,Prado Enea Gran Reserva 2014,Rioja ,4.5,1667,56.0,2014
477,España,Tinto,Alto Moncayo,Garnacha 2017,Campo de Borja ,4.5,1600,78.57,2017
478,España,Tinto,Bodegas El Nido,Clio 2019,Jumilla ,4.5,1360,99.14,2019
479,España,Tinto,Alión,Ribera del Duero 2003,Ribera del Duero ,4.5,1251,164.0,2003
480,España,Tinto,Muga,Torre Muga 2016,Rioja ,4.5,1179,83.64,2016
481,España,Tinto,Pago de Carraovejas,Tinto 2020,Ribera del Duero ,4.5,1160,35.9,2020
482,España,Tinto,Pago de Los Capellanes,Parcela El Nogal Tinto 2016,Ribera del Duero ,4.5,941,85.5,2016
483,España,Tinto,Bodegas Tradición,Pedro Ximenez Tradición 20 Years Old Vos N.V.,Jerez Pedro Ximénes (PX) ,4.5,935,63.95,N.V.
484,España,Tinto,Dominio de Pingus,Flor de Pingus 2019,Ribera del Duero ,4.5,826,133.35,2019
485,España,Tinto,Muga,Prado Enea Gran Reserva 2015,Rioja ,4.5,822,58.68,2015
486,España,Tinto,Carmelo Rodero,Ribera del Duero TSM 2017,Ribera del Duero ,4.5,687,71.85,2017
487,España,Tinto,Vega Sicilia,Valbuena 5º 1998,Ribera del Duero ,4.5,677,314.16,1998
488,España,Tinto,La Rioja Alta,Gran Reserva 890 2010,Rioja ,4.5,670,168.0,2010
489,España,Tinto,Aalto,PS (Pagos Seleccionados) Ribera del Duero 2020,Ribera del Duero ,4.5,608,82.95,2020
490,España,Tinto,Bodegas Valduero,Ribera Del Duero Reserva Premium 6 Anos 2014,Ribera del Duero ,4.5,602,55.79,2014
491,España,Tinto,Lan,Culmen Reserva Rioja 2015,Rioja ,4.5,588,51.9,2015
492,España,Tinto,Remírez de Ganuza,Trasnocho 2012,Rioja ,4.5,539,118.89,2012
493,España,Tinto,Viña Sastre,Pago de Santa Cruz 2016,Ribera del Duero ,4.5,538,75.95,2016
494,España,Tinto,Vega Sicilia,Valbuena 5º 1996,Ribera del Duero ,4.5,512,290.4,1996
495,España,Tinto,Viña Sastre,Pago de Santa Cruz 2015,Ribera del Duero ,4.5,444,82.95,2015
496,España,Tinto,Bodegas Roda,Cirsion Rioja 2016,Rioja ,4.5,399,196.44,2016
497,España,Tinto,Bodegas Mauro,VS 2017,Castilla y León ,4.5,386,69.9,2017
498,España,Tinto,Dominio de Calogía,Tinto 2019,Ribera del Duero ,4.5,364,68.9,2019
499,España,Tinto,Bodegas El Nido,Clio 2020,Jumilla ,4.5,359,46.7,2020
500,España,Tinto,Marqués de Riscal,Barón de Chirel Rioja Reserva 2016,Rioja ,4.5,338,74.79,2016
501,España,Tinto,Benjamin de Rothschild - Vega Sicilia,Macán 2017,Rioja ,4.5,327,69.95,2017
502,España,Tinto,Abadía Retuerta,Petit Verdot 2015,Sardón de Duero ,4.5,325,102.5,2015
503,España,Tinto,Remírez de Ganuza,Trasnocho 2011,Rioja ,4.5,318,110.5,2011
504,España,Tinto,Marqués de Riscal,Barón de Chirel Rioja Reserva 2017,Rioja ,4.5,317,75.5,2017
505,España,Tinto,Contino,Viña del Olivo 2017,Rioja ,4.5,280,66.5,2017
506,España,Tinto,Emilio Moro,Malleolus de Valderramiro 2018,Ribera del Duero ,4.5,269,86.02,2018
507,España,Tinto,Abadía Retuerta,Petit Verdot 2014,Sardón de Duero ,4.5,266,176.98,2014
508,España,Tinto,Abadía Retuerta,Pago Garduña 2016,Castilla y León ,4.5,255,71.25,2016
509,España,Tinto,Bodega Numanthia,Termanthia 2015,Toro ,4.5,249,229.84,2015
510,España,Tinto,Adamá Wines,Tinto 2009,Ribera del Duero ,4.5,239,39.0,2009
511,España,Tinto,Vega Sicilia,Valbuena 5º 1987,Ribera del Duero ,4.5,232,312.0,1987
512,España,Tinto,Bodega Contador (Benjamín Romeo),La Cueva del Contador Rioja 2017,Rioja ,4.5,230,77.62,2017
513,España,Tinto,Tio Pepe,Cuatro Palmas Amontillado N.V.,Jerez Amontillado ,4.5,228,116.75,N.V.
514,España,Tinto,Espectacle del Montsant,Tinto 2013,Montsant ,4.5,226,157.95,2013
515,España,Tinto,Familia Torres,Grans Muralles 2015,Conca de Barberà ,4.5,222,170.5,2015
516,España,Tinto,Viña Sastre,Regina Vides Ribera del Duero 2014,Ribera del Duero ,4.5,206,104.9,2014
517,España,Tinto,Espectacle del Montsant,Tinto 2012,Montsant ,4.5,204,158.99,2012
518,España,Tinto,Viña Sastre,Pesus Ribera del Duero 2014,Ribera del Duero ,4.5,198,356.0,2014
519,España,Tinto,Viña Sastre,Pesus Ribera del Duero 2015,Ribera del Duero ,4.5,181,298.0,2015
520,España,Tinto,Emilio Moro,Malleolus de Sanchomartin 2018,Ribera del Duero ,4.5,180,119.34,2018
521,España,Tinto,Viña Sastre,Regina Vides Ribera del Duero 2015,Ribera del Duero ,4.5,177,92.8,2015
522,España,Tinto,Territorio Luthier,Territorio Luthier Reserva 2016,Ribera del Duero ,4.5,176,65.0,2016
523,España,Tinto,Hacienda Monasterio,Reserva 2017,Ribera del Duero ,4.5,168,58.28,2017
524,España,Tinto,Viña Sastre,Regina Vides Ribera del Duero 2016,Ribera del Duero ,4.5,167,81.9,2016
525,España,Tinto,Vega Sicilia,Unico 2010,Ribera del Duero ,4.8,1571,380.55,2010
526,España,Tinto,Vega Sicilia,Unico Reserva Especial Edición 2018,Ribera del Duero ,4.8,462,484.0,2018
527,España,Tinto,Vega Sicilia,Unico Reserva Especial Edición 2019,Ribera del Duero ,4.8,261,471.9,2019
528,España,Tinto,Toro Albalá,Don PX Convento Selección 1931,Montilla-Moriles ,4.8,159,300.93,1931
